#Gi	CloneName	Stdn	Chrom	Phase	CloneState	GCenter	Accession	SeqLen	LibAbbr
12229405	RP11-31D3	Y	15	0	zer	WIBR	AC087630.1	67506	RP11
12229406	RP11-51P20	Y	15	0	zer	WIBR	AC087631.1	68295	RP11
24137591	RP11-236P11	Y	15	3	fin	WIBR	AC087632.10	143511	RP11
18997375	RP11-255M2	Y	15	3	fin	WIBR	AC087633.5	179163	RP11
12229409	RP11-302D8	Y	15	0	zer	WIBR	AC087634.1	60456	RP11
22726166	RP11-341B7	Y	15	1	top	WIBR	AC087635.2	160418	RP11
20377018	RP11-469K5	Y	15	3	fin	WIBR	AC087636.5	143410	RP11
12229412	RP11-511H10	Y	15	0	zer	WIBR	AC087637.1	61467	RP11
19848412	RP11-655F8	Y	15	3	fin	WIBR	AC087638.7	173062	RP11
19774535	RP11-696L21	Y	15	3	fin	WIBR	AC087639.7	190015	RP11
12229415	RP11-509J10	Y	15	0	zer	WIBR	AC087640.1	49397	RP11
21672216	RP11-368J22	Y	15	3	fin	WIBR	AC087641.5	178066	RP11
25140137	RP11-2H2	Y	17	1	can	WIBR	AC087642.6	145332	RP11
13489195	RP11-196E5	Y	17	1	dra	WIBR	AC087643.2	170056	RP11
22655825	RP11-403E9	Y	17	3	fin	WIBR	AC087644.8	102286	RP11
27311503	RP11-219G17	Y	17	3	fin	WIBR	AC087645.19	209751	RP11
14269760	RP11-773O21	Y	17	1	top	WIBR	AC087646.3	210719	RP11
12229422	RP11-18L18	Y	17	0	zer	WIBR	AC087647.1	12589	RP11
12229423	RP11-21M3	Y	17	0	zer	WIBR	AC087648.1	74105	RP11
20486426	RP11-46I22	Y	17	3	fin	WIBR	AC087649.6	25057	RP11
23334827	RP11-100E5	Y		3	fin	WIBR	AC087650.12	169598	RP11
26892322	RP11-309N17	Y	17	3	fin	WIBR	AC087651.19	197148	RP11
12229427	RP11-425G1	Y	17	0	zer	WIBR	AC087652.1	47205	RP11
28372740	RP1-259N9	Y	11	3	fin	WIBR	AC087653.6	138141	RP1
14971248	RP4-562D20	Y	11	1	top	WIBR	AC087654.2	95008	RP4
13958453	RP4-578N1	Y	11	1	pre	WIBR	AC087655.2	143244	RP4
15028533	RP4-607I7	Y	11	1	top	WIBR	AC087656.3	154067	RP4
12229432	RP4-660H19	Y	18	0	zer	WIBR	AC087657.1	73939	RP4
13273399	RP5-874H1	Y	11	2	top	WIBR	AC087658.2	120998	RP5
12229434	RP5-916O11	Y	11	0	zer	WIBR	AC087659.1	40498	RP5
12229435	RP5-945I17	Y	11	0	zer	WIBR	AC087660.1	58423	RP5
14190709	RP5-1002E13	Y	11	1	top	WIBR	AC087661.2	176593	RP5
12229437	RP5-1155K23	Y	8	0	zer	WIBR	AC087662.1	68990	RP5
12229438	RP11-163N22	Y	8	0	zer	WIBR	AC087663.1	63853	RP11
20147907	RP11-379I19	Y	8	3	fin	WIBR	AC087664.5	199456	RP11
17047135	RP11-331H3	Y	15	0	zer	WIBR	AC087665.3	56756	RP11
22122963	RP11-367E3	Y		2	top	WIBR	AC087666.2	157624	RP11
17136128	RP11-65D17	Y	8	3	fin	WIBR	AC087667.4	172613	RP11
12229443	RP11-80P18	Y	8	0	zer	WIBR	AC087668.1	62313	RP11
12229444	RP11-820H12	Y	8	0	zer	WIBR	AC087669.1	66686	RP11
12229445	RP11-134N2	Y	8	0	zer	WIBR	AC087670.1	60031	RP11
18141480	RP11-597D18	Y	8	3	fin	WIBR	AC087671.9	207503	RP11
21630413	RP11-6I2	Y	8	3	fin	WIBR	AC087672.7	152061	RP11
22123617	RP11-68H20	Y	11	1	top	WIBR	AC087673.5	161166	RP11
22123619	RP11-720J11	Y	18	2	pre	WIBR	AC087674.2	186044	RP11
23130711	RP11-871M19	Y	18	3	fin	WIBR	AC087675.9	168201	RP11
12229451	RP11-613L22	Y	18	0	zer	WIBR	AC087676.1	60634	RP11
13123907	RP11-863L8	Y	18	1	top	WIBR	AC087677.2	181041	RP11
22123625	RP11-873L22	Y	18	2	top	WIBR	AC087678.2	171747	RP11
22123627	RP11-635F12	Y	11	2	top	WIBR	AC087679.2	196960	RP11
12229455	RP11-706F9	Y	18	0	zer	WIBR	AC087680.1	53070	RP11
13958465	RP11-766D4	Y	11	1	top	WIBR	AC087681.3	187741	RP11
12229457	RP11-886K22	Y	18	0	zer	WIBR	AC087682.1	68589	RP11
17223200	RP11-687E1	Y	18	3	fin	WIBR	AC087683.5	181036	RP11
12229459	RP11-727H12	Y	18	0	zer	WIBR	AC087684.1	72425	RP11
22954045	RP11-618K16	Y	18	3	fin	WIBR	AC087685.9	155807	RP11
12229461	RP11-708K16	Y	18	0	zer	WIBR	AC087686.1	58965	RP11
117168332	RP11-729L2	Y	18	3	fin	WIBR	AC087687.5	129152	RP11
14192991	RP11-779L15	Y	18	1	top	WIBR	AC087688.2	174546	RP11
14210561	RP11-1036E20	Y	11	1	top	WIBR	AC087689.3	226020	RP11
12229465	RP11-84D21	Y	8	0	zer	WIBR	AC087690.1	69806	RP11
28302004	RP11-9B11	Y	17	3	fin	WIBR	AC087691.9	64200	RP11
21903632	RP11-67D13	Y	8	3	fin	WIBR	AC087692.7	146549	RP11
13493104	RP11-19D24	Y	17	0	zer	WIBR	AC087693.2	59401	RP11
19807872	RP11-55M17	Y	8	3	fin	WIBR	AC087694.3	152818	RP11
13123263	RP11-67O17	Y	15	1	top	WIBR	AC087695.2	172985	RP11
12229471	RP11-140D5	Y	17	0	zer	WIBR	AC087696.1	29311	RP11
24431893	RP11-450M16	Y	17	2	top	WIBR	AC087697.3	160426	RP11
22004281	RP11-25K19	Y	8	3	fin	WIBR	AC087698.5	150750	RP11
24414509	RP11-64K10	Y	15	3	fin	WIBR	AC087699.11	149287	RP11
12232514	RP11-374L3	Y	8	0	zer	WIBR	AC087703.1	61793	RP11
12232515	RP11-427N18	Y		0	zer	WIBR	AC087704.1	36015	RP11
12232516	RP11-338M20	Y		0	zer	WIBR	AC087705.1	70125	RP11
12232517	RP11-632N14	Y		0	zer	WIBR	AC087706.1	56731	RP11
12232518	RP11-485P11	Y		0	zer	WIBR	AC087707.1	64287	RP11
12232519	RP11-204P15	Y		0	zer	WIBR	AC087708.1	61852	RP11
22123545	RP11-795O24	Y	3	2	top	WIBR	AC087709.2	182312	RP11
20219125	RP11-11A18	Y	8	3	fin	WIBR	AC087710.8	167139	RP11
18464118	RP11-172M18	Y	8	3	fin	WIBR	AC087711.5	145905	RP11
12232524	RP11-255L13	Y	8	0	zer	WIBR	AC087712.1	64507	RP11
17998714	RP11-731D15	Y	8	3	fin	WIBR	AC087713.4	151348	RP11
18377187	RP11-167A1	Y	17	3	fin	WIBR	AC087714.6	163377	RP11
12232527	RP1-68P15	Y	11	0	zer	WIBR	AC087715.1	65698	RP1
12232528	RP1-85M6	Y	11	0	zer	WIBR	AC087716.1	38824	RP1
12232529	RP1-145M24	Y	11	0	zer	WIBR	AC087717.1	74274	RP1
12232529	RZPDB737A048D	A	11	0	zer	WIBR	AC087717.1	74274	RP1
12232530	RP5-859D17	Y	11	0	zer	WIBR	AC087718.1	70329	RP5
12232531	RP11-701L6	Y	18	0	zer	WIBR	AC087719.1	67170	RP11
13488009	RP5-1111B24	Y	8	1	top	WIBR	AC087720.3	143673	RP5
21104883	RP11-16O9	Y	15	3	fin	UWMSC	AC087721.4	196603	RP11
27573491	RP11-565O12	Y	15	3	fin	WIBR	AC087732.11	40080	RP11
22123608	RP4-698E23	Y		1	top	WIBR	AC087733.5	125882	RP4
13958479	RP11-947O24	Y	15	1	top	WIBR	AC087737.3	187088	RP11
27803373	RP11-365F16	Y	15	3	fin	WIBR	AC087738.13	181511	RP11
13488006	RP11-154J22	Y	15	1	top	WIBR	AC087739.3	156300	RP11
17047152	RP11-72M5	Y	8	0	zer	WIBR	AC087740.3	63037	RP11
27151453	RP11-334C17	Y	17	3	fin	WIBR	AC087741.18	182016	RP11
22038625	RP11-104O19	Y	17	3	fin	WIBR	AC087742.9	168834	RP11
12957862	RP11-734H19	Y	18	1	top	WIBR	AC087743.2	155819	RP11
13560413	RP11-673F9	Y	18	1	dra	WIBR	AC087744.2	163372	RP11
12331533	CTC-361C3	Y	8	0	zer	WIBR	AC087745.1	66260	CTC
12331534	CTC-227M20	Y	8	0	zer	WIBR	AC087746.1	67692	CTC
12331535	CTB-162L11	Y	17	0	zer	WIBR	AC087747.1	67722	CTB
12331536	CTB-179J16	Y	18	0	zer	WIBR	AC087748.1	69740	CTB
27877400	RP11-474I11	Y	17	3	fin	WIBR	AC087749.12	216161	RP11
21630422	RP11-26I24	Y	11	3	fin	WIBR	AC087750.9	49705	RP11
12331539	RP11-534K13	Y	8	0	zer	WIBR	AC087751.1	74101	RP11
18702405	RP11-347C18	Y	8	3	fin	WIBR	AC087752.12	164928	RP11
13518144	RP11-382A16	Y	8	1	dra	WIBR	AC087753.3	172605	RP11
13123905	CTC-384H23	Y	8	1	top	WIBR	AC087754.3	64018	CTC
20377009	RP11-64H23	Y	8	3	fin	WIBR	AC087755.7	57324	RP11
13549328	RP11-627D16	Y	15	1	dra	WIBR	AC087756.2	179869	RP11
12331565	RP11-107F6	Y	15	0	zer	WIBR	AC087757.1	66688	RP11
13560415	RP11-355D13	Y	15	1	top	WIBR	AC087758.3	177579	RP11
12331567	RP11-164J13	Y	15	0	zer	WIBR	AC087759.1	65391	RP11
12331568	RP11-522G20	Y	15	0	zer	WIBR	AC087760.1	71302	RP11
18767533	RP11-2E17	Y	15	3	fin	WIBR	AC087761.6	153740	RP11
27311500	RP11-76I7	Y	15	3	fin	WIBR	AC087762.20	104836	RP11
21328520	RP11-62H7	Y	8	3	fin	WIBR	AC087763.10	98494	RP11
12331572	RP11-34L4	Y	15	0	zer	WIBR	AC087764.1	56480	RP11
13194360	CTC-431C18	Y	8	0	zer	WIBR	AC087765.2	64178	CTC
12331574	CTC-533G15	Y	8	0	zer	WIBR	AC087766.1	66144	CTC
12331575	RP11-472E13	Y	17	0	zer	WIBR	AC087767.1	63701	RP11
14595819	RP11-271O1	Y	8	1	top	WIBR	AC087768.3	158594	RP11
14210546	RP11-89I14	Y		1	top	WIBR	AC087769.7	170412	RP11
13606030	RP11-93F2	Y	RPCI-11	1	dra	WUGSC	AC087770.2	193527	RP11
16572889	RP11-633O13	Y	12	3	fin	BCM	AC087774.27	184000	RP11
23505632	RP11-350D17	Y	11	3	fin	WIBR	AC087783.10	204001	RP11
22123566	RP11-2B6	Y	9	1	top	WIBR	AC087784.3	170862	RP11
12408496	CTB-104J1	Y	8	0	zer	WIBR	AC087785.1	64427	CTB
12408497	CTB-105J5	Y	8	0	zer	WIBR	AC087786.1	72836	CTB
12408498	CTB-19H10	Y	8	0	zer	WIBR	AC087787.1	62944	CTB
24308765	RP11-109P8	Y	15	1	can	WIBR	AC087788.2	168311	RP11
12408500	RP11-265N6	Y	15	0	zer	WIBR	AC087789.1	63954	RP11
13357344	RP11-276K9	Y	15	1	top	WIBR	AC087790.2	171444	RP11
13549329	RP11-519G16	Y	15	1	dra	WIBR	AC087791.2	189747	RP11
19549313	RP1-16A9	Y	8	3	fin	WIBR	AC087792.7	101448	RP1
29029410	RP5-1118A7	Y	8	3	fin	WIBR	AC087793.17	124060	RP5
20334494	RP11-788H18	Y	12	3	fin	BCM	AC087798.10	160095	RP11
13958440	RP11-777A21	Y	11	1	top	WIBR	AC087803.2	158489	RP11
22123151	RP11-315L6	Y	15	1	top	WIBR	AC087804.3	191032	RP11
12545322	RP11-516C1	Y	15	0	zer	WIBR	AC087805.1	6590	RP11
15022050	RP11-89A16	Y	8	3	fin	WIBR	AC087808.2	189878	RP11
13273384	RP11-103O7	Y	8	1	top	WIBR	AC087809.2	161737	RP11
12583827	RP11-348J24	Y	2	0	zer	WIBR	AC087810.1	43529	RP11
12583829	RP1-135I9	Y	11	0	zer	WIBR	AC087811.1	72806	RP1
13273400	RP5-876B19	Y	11	1	top	WIBR	AC087812.2	133733	RP5
12583831	RP11-849H4	Y	11	0	zer	WIBR	AC087813.1	55591	RP11
14389351	RP11-252A7	Y	18	1	top	WIBR	AC087814.2	182781	RP11
19849364	RP5-1109M23	Y	8	3	fin	WIBR	AC087815.6	77745	RP5
15638712	RP11-9F10	Y	2	3	fin	WUGSC	AC087816.4	66476	RP11
12583863	RP11-352H19	Y	RPCI-11	1	dra	WUGSC	AC087817.1	10334	RP11
13273375	RP11-675I7	Y	8	1	pre	WIBR	AC087818.2	71502	RP11
13194968	RP11-507M15	Y	8	1	top	WIBR	AC087819.2	184050	RP11
22123609	RP11-100J23	Y		1	top	WIBR	AC087820.3	179892	RP11
17426305	RP11-108A14	Y	8	3	fin	WIBR	AC087821.5	167949	RP11
14209733	RP11-276I13	Y	8	2	top	WIBR	AC087822.4	177879	RP11
13357313	RP11-545C16	Y	8	1	pre	WIBR	AC087823.2	164959	RP11
15290841	RP1-187A11	Y	11	2	top	WIBR	AC087824.4	103277	RP1
14192972	RP1-220G17	Y	11	1	top	WIBR	AC087825.2	114980	RP1
13399372	RP11-53J21	Y	8	1	dra	WIBR	AC087826.3	181953	RP11
13184096	RP11-143K11	Y	17	0	zer	WIBR	AC087827.2	60694	RP11
23462899	RP11-292P13	Y	15	3	fin	WIBR	AC087828.6	185324	RP11
13376171	RP11-402F9	Y	15	0	zer	WIBR	AC087829.2	64394	RP11
13488005	RP11-313P18	Y	15	0	zer	WIBR	AC087830.2	41374	RP11
18542875	RP11-456O21	Y	12	1	top	BCM	AC087831.15	173121	RP11
13676939	RP11-64I7	Y	15	3	fin	UWMSC	AC087832.2	157812	RP11
15412473	CTD-2534H21	Y	15	3	fin	WIBR	AC087844.6	177730	CTD
14150935	RP11-89P19	Y	8	1	top	WIBR	AC087845.4	191308	RP11
12621415	RP11-18J9	Y	12	0	zer	WIBR	AC087846.1	58474	RP11
19703162	RP11-353D5	Y	8	3	fin	WIBR	AC087847.6	170722	RP11
14389343	RP11-5F17	Y	11	1	top	WIBR	AC087848.3	209545	RP11
24580470	RP4-664I18	Y	11	1	top	WIBR	AC087849.3	152061	RP4
13184097	RP11-386P20	Y	15	0	zer	WIBR	AC087850.2	61849	RP11
12643073	RP11-66A3	Y	8	0	zer	WIBR	AC087853.1	57462	RP11
24962860	RP11-382J24	Y	8	3	fin	WIBR	AC087854.11	157419	RP11
18860677	RP11-431M3	Y	8	3	fin	WIBR	AC087855.6	161256	RP11
27261675	RP11-4K16	Y	8	3	fin	WIBR	AC087856.6	169060	RP11
24110941	RP11-149E15	Y	3	3	fin	Beijing	AC087857.3	173606	RP11
24796720	RP11-207E20	Y	3	3	fin	Beijing	AC087858.2	179723	RP11
24270672	RP11-34L16	Y	3	3	fin	Beijing	AC087859.3	151927	RP11
12963066	RP11-724H13	Y	RPCI-11	1	dra	WUGSC	AC087862.3	173772	RP11
15624851	RP11-357K6	Y	12	3	fin	BCM	AC087863.10	179876	RP11
19172625	RP11-759C5	Y	12	1	top	BCM	AC087864.19	219344	RP11
13435192	RP11-66D24	Y	12	3	fin	BCM	AC087865.8	169045	RP11
21326253	RP11-62C7	Y	15	3	fin	WIBR	AC087878.7	166485	RP11
13430955	RP11-166B14	Y	12	3	fin	BCM	AC087879.8	165693	RP11
15027717	RP11-121J20	Y	12	3	fin	BCM	AC087880.24	188361	RP11
13270768	RP11-343J6	Y	UNK	1	dra	WUGSC	AC087881.3	197927	RP11
27819440	RP11-721B7	Y	12	3	fin	BCM	AC087882.17	97434	RP11
13489129	RP11-335M9	Y	12	3	fin	BCM	AC087883.12	161166	RP11
28191381	RP11-416A17	Y	12	3	fin	BCM	AC087884.18	196742	RP11
15022650	RP11-173C19	Y	12	3	fin	BCM	AC087885.17	100330	RP11
14578079	RP11-578A9	Y	12	3	fin	BCM	AC087886.11	191923	RP11
20330737	RP11-27M21	Y	12	3	fin	BCM	AC087887.11	104526	RP11
22003986	RP11-228G3	Y	12	3	fin	BCM	AC087888.12	87788	RP11
16554315	RP11-3L23	Y	12	3	fin	BCM	AC087892.16	123004	RP11
24270643	RP11-423G4	Y	12	3	fin	BCM	AC087893.15	207829	RP11
14578075	RP11-749H20	Y	12	3	fin	BCM	AC087894.15	169117	RP11
20335804	RP11-490D11	Y	12	1	dra	BCM	AC087895.17	166837	RP11
13491205	RP11-777K21	Y	12q	3	fin	BCM	AC087896.15	183562	RP11
25281344	RP11-804F13	Y	12	3	fin	BCM	AC087897.32	181166	RP11
14277183	RP11-25I15	Y	12	3	fin	BCM	AC089982.15	173877	RP11
16603967	RP11-818F20	Y	12	3	fin	BCM	AC089983.23	204505	RP11
14861684	RP11-2H8	Y	12	3	fin	BCM	AC089984.23	147638	RP11
13493060	RP11-798P24	Y	12	3	fin	BCM	AC089985.14	146779	RP11
20340416	RP11-417P5	Y	12	3	fin	BCM	AC089986.25	13627	RP11
14277204	RP11-722P11	Y	12q	3	fin	BCM	AC089987.26	164945	RP11
22475249	RP11-600P22	Y	3	1	dra	BCM	AC089988.9	171615	RP11
21206037	RP11-76M15	Y	12	3	fin	BCM	AC089996.12	107793	RP11
27544916	RP11-564D18	Y	12	2	top	BCM	AC089997.14	150800	RP11
15055253	RP11-263K4	Y	12	3	fin	BCM	AC089998.17	61359	RP11
21617628	RP11-545P7	Y	12	3	fin	BCM	AC089999.20	199522	RP11
17223133	RP11-288B23	Y	12	3	fin	BCM	AC090000.17	173552	RP11
18921235	RP11-536G4	Y	12	3	fin	BCM	AC090001.19	207366	RP11
24796714	RP11-14A10	Y	3	3	fin	Beijing	AC090004.2	169596	RP11
12718890	RP11-9D10	Y	3	3	fin	Beijing	AC090005.1	177626	RP11
18542871	RP11-724J16	Y	12	3	fin	BCM	AC090009.9	53631	RP11
28191383	RP11-561I21	Y	12	3	fin	BCM	AC090010.8	4006	RP11
15799516	RP11-124O10	Y	12	3	fin	BCM	AC090011.15	29638	RP11
19033397	RP11-6F20	Y	12	3	fin	BCM	AC090012.8	140001	RP11
19807688	RP11-407P2	Y	12	3	fin	BCM	AC090013.16	85446	RP11
15741447	RP11-424B7	Y	12	3	fin	BCM	AC090014.10	173480	RP11
15011627	RP11-711C17	Y	12	3	fin	BCM	AC090015.6	186236	RP11
15789218	RP11-730K16	Y	12	3	fin	BCM	AC090016.11	121817	RP11
14277205	RP11-471N19	Y	12	3	fin	BCM	AC090017.18	196962	RP11
21535916	RP11-1D19	Y	3	3	fin	BCM	AC090018.12	205638	RP11
15135176	RP11-667F23	Y	12	3	fin	BCM	AC090019.9	62563	RP11
20476628	RP11-336P21	Y	12	3	fin	BCM	AC090020.14	9001	RP11
25815270	RP11-569H7	Y	12	3	fin	BCM	AC090021.21	55295	RP11
21539087	RP11-154D9	Y	12	3	fin	BCM	AC090022.12	126469	RP11
20340423	RP11-221N13	Y	12	3	fin	BCM	AC090023.20	114177	RP11
17223141	RP11-259J3	Y	3	3	fin	BCM	AC090024.11	104389	RP11
18958600	RP11-56C4	Y	3	3	fin	BCM	AC090025.10	51115	RP11
14190612	RP11-49H3	Y	3q	1	pre	BCM	AC090026.2	45127	RP11
14190614	RP11-299G2	Y	3q	1	pre	BCM	AC090028.2	50962	RP11
17047097	RP11-88J18	Y	8	0	zer	WIBR	AC090034.2	59060	RP11
22123610	RP11-146D11	Y	8	2	top	WIBR	AC090035.2	166544	RP11
12740157	RP11-221H10	Y	8	0	zer	WIBR	AC090036.1	55306	RP11
12740173	RP11-70O20	Y	11	0	zer	WIBR	AC090037.1	57699	RP11
12740177	RP11-286B10	Y	15	0	zer	WIBR	AC090038.1	17376	RP11
12740191	RP11-165G4	Y	11	0	zer	WIBR	AC090039.1	67104	RP11
20335812	RP11-115M5	Y	12	1	pre	BCM	AC090040.7	293933	RP11
16572873	RP11-239F20	Y	12	3	fin	BCM	AC090041.13	108979	RP11
24080641	RP11-21B12	Y	3	3	dra	Beijing	AC090042.2	167559	RP11
24796743	RP11-551L4	Y	3	3	dra	Beijing	AC090043.2	173854	RP11
29788807	RP11-86C13	Y	3	3	dra	Beijing	AC090044.3	189939	RP11
12745098	RP11-699G7	Y	18	0	zer	WIBR	AC090045.1	62373	RP11
15383890	RP11-759E18	Y	UNK	1	top	WUGSC	AC090047.4	275492	RP11
20340414	RP11-548L8	Y	12	3	fin	BCM	AC090048.7	49160	RP11
18390160	RP11-587P21	Y	12	3	fin	BCM	AC090049.17	105977	RP11
21263156	RP11-18B24	Y	12	3	fin	BCM	AC090050.14	21500	RP11
14277206	RP11-467E3	Y	12	3	fin	BCM	AC090051.8	148120	RP11
22657493	RP11-295G12	Y	12	3	fin	BCM	AC090052.15	150200	RP11
24431570	RP11-112N23	Y	12	3	fin	BCM	AC090058.21	181102	RP11
27375024	RP11-604C20	Y	12	3	fin	BCM	AC090059.9	130125	RP11
16554318	RP11-84H15	Y	12	3	fin	BCM	AC090060.15	159135	RP11
24421668	RP11-637A17	Y	12	3	fin	BCM	AC090061.15	23401	RP11
15290404	CTB-160P13	Y	5	1	act	JGI	AC090062.2	93244	CTB
18997253	CTB-22D11	Y	5	3	fin	JGI	AC090063.4	173391	CTB
20340448	CTB-43C3	Y	5	3	fin	JGI	AC090064.3	124882	CTB
15290407	CTB-62F17	Y	5	1	act	JGI	AC090065.2	66058	CTB
15375171	CTC-277N16	Y	5	3	fin	JGI	AC090066.2	89420	CTC
14579716	CTD-2041M18	Y	5	2	act	JGI	AC090067.3	111037	CTD
12830172	CTD-2042J7	Y	5	1	act	JGI	AC090068.1	59370	CTD
12830173	CTD-2162G15	Y	5	1	act	JGI	AC090069.1	98951	CTD
12830174	CTD-2321O24	Y	5	1	act	JGI	AC090070.1	147710	CTD
21263230	CTD-2538A21	Y	5	3	fin	JGI	AC090071.3	197810	CTD
12863202	CTD-3066B22	Y	5	2	dra	JGI	AC090072.1	51278	CTD
12830176	CTD-3221I19	Y	5	1	dra	JGI	AC090073.1	309261	CTD
12830177	RP11-119F11	Y	5	1	act	JGI	AC090074.1	165170	RP11
12830178	RP11-46G7	Y	5	1	act	JGI	AC090075.1	171701	RP11
12830179	RP11-60A21	Y	5	1	act	JGI	AC090076.1	160378	RP11
20429397	CTD-2535P7	Y	17	3	fin	WIBR	AC090079.6	200477	CTD
12830213	CTD-2362P18	Y	15	1	dra	WIBR	AC090080.1	103099	CTD
12830214	CTD-2504H2	Y	4	1	dra	WIBR	AC090081.1	167671	CTD
18653569	CTD-2294B10	Y	8	3	fin	WIBR	AC090082.3	99486	CTD
17977216	CTD-2311K11	Y	15	3	fin	WIBR	AC090083.3	96253	CTD
12830225	CTD-2363K13	Y	4	1	dra	WIBR	AC090084.1	78036	CTD
18643482	CTD-2657N20	Y	18	1	top	WIBR	AC090085.4	177802	CTD
12830227	CTD-3218L16	Y	8	1	dra	WIBR	AC090086.1	190253	CTD
12830228	CTD-3226P9	Y	8	1	dra	WIBR	AC090087.1	188980	CTD
12830243	RP11-838I13	Y	11	1	dra	WIBR	AC090088.1	178653	RP11
12830246	CTD-2120M24	Y	15	0	zer	WIBR	AC090089.1	63753	CTD
12830247	CTD-2323M6	Y	15	0	zer	WIBR	AC090090.1	60965	CTD
12830248	CTD-3247H4	Y	15	0	zer	WIBR	AC090091.1	62122	CTD
21637525	RP11-266A24	Y	11	3	fin	WIBR	AC090092.9	101116	RP11
21281556	RP11-656A10	Y	8	3	fin	WIBR	AC090093.7	167115	RP11
19482342	RP11-252C19	Y	8	3	fin	WIBR	AC090094.5	158404	RP11
18698811	RP11-296C13	Y		3	fin	WIBR	AC090095.7	194074	RP11
18997379	RP11-159C14	Y	8	3	fin	WIBR	AC090096.5	173158	RP11
18370007	RP11-369C6	Y	8	3	fin	WIBR	AC090097.5	170973	RP11
18860679	RP11-231D12	Y	15	3	fin	WIBR	AC090098.7	38825	RP11
23396332	RP11-113D6	Y	11	3	fin	WIBR	AC090099.14	172939	RP11
13489199	RP11-243D6	Y	15	1	dra	WIBR	AC090100.2	157534	RP11
12830258	RP11-134D15	Y	15	0	zer	WIBR	AC090101.1	52916	RP11
13273430	RP11-157D9	Y	8	1	top	WIBR	AC090102.2	167106	RP11
18874975	RP11-299D14	Y	8	3	fin	WIBR	AC090103.4	161925	RP11
22123547	RP11-451E11	Y	8	1	top	WIBR	AC090104.4	164167	RP11
14670116	RP11-629E1	Y	8	1	top	WIBR	AC090105.3	182125	RP11
12830263	RP11-236J17	Y	11	0	zer	WIBR	AC090106.1	73103	RP11
24270642	RP11-643D8	Y	12	3	fin	BCM	AC090107.16	83755	RP11
14786794	RP11-395D5	Y	12	3	fin	BCM	AC090108.15	168837	RP11
15021970	RP11-89M22	Y	12	3	fin	BCM	AC090109.15	147122	RP11
19774283	RP11-495K13	Y	12	3	fin	BCM	AC090110.5	30272	RP11
15638759	RP11-114P12	Y	7	3	fin	WUGSC	AC090113.5	6587	RP11
19387791	RP11-212P7	Y	7	3	fin	WUGSC	AC090114.5	91722	RP11
15808446	RP11-762H13	Y	12	3	fin	BCM	AC090115.15	71291	RP11
15055259	RP11-578B16	Y	12	3	fin	BCM	AC090116.15	162004	RP11
25281345	RP11-611M6	Y	12	3	fin	BCM	AC090117.9	30183	RP11
23396342	RP11-460B17	Y	11	3	fin	WIBR	AC090124.6	161935	RP11
18450002	RP11-625N15	Y	18	3	fin	WIBR	AC090125.7	163228	RP11
13324815	RP11-205C12	Y	8	0	zer	WIBR	AC090128.2	65722	RP11
22123587	RP11-333B24	Y	8	1	top	WIBR	AC090129.3	194646	RP11
17047104	RP11-406I9	Y	8	0	zer	WIBR	AC090130.3	58418	RP11
13273385	RP11-463G10	Y	8	0	zer	WIBR	AC090131.2	64924	RP11
19549311	RP11-813B8	Y	8	3	fin	WIBR	AC090132.3	205004	RP11
21622766	RP11-813L8	Y	8	3	fin	WIBR	AC090133.6	201279	RP11
13357309	RP11-11I6	Y	8	0	zer	WIBR	AC090134.2	25800	RP11
24431901	RP11-18D5	Y	8	3	fin	WIBR	AC090135.13	103709	RP11
21465419	RP11-21C4	Y	8	3	fin	WIBR	AC090136.6	186304	RP11
22002202	RP11-56A10	Y	8	3	fin	WIBR	AC090137.4	169989	RP11
18702404	RP11-63C8	Y		3	fin	WIBR	AC090138.5	189231	RP11
13270619	RP11-104F14	Y	8	0	zer	WIBR	AC090139.2	70849	RP11
13431018	RP11-125F4	Y	8	0	zer	WIBR	AC090140.2	72663	RP11
28850169	RP11-140A18	Y	8	3	fin	WIBR	AC090141.9	156054	RP11
19683145	RP11-200A13	Y	8	3	fin	WIBR	AC090142.3	197877	RP11
17047108	RP11-263C6	Y	8	0	zer	WIBR	AC090143.4	70557	RP11
12957772	RP11-279O19	Y	8	0	zer	WIBR	AC090144.1	69666	RP11
28604171	RP11-313B2	Y	8	3	fin	WIBR	AC090145.10	14010	RP11
23379188	RP11-366J9	Y	8	3	fin	WIBR	AC090146.5	158233	RP11
14141769	RP11-382A18	Y	8	0	zer	WIBR	AC090147.3	66611	RP11
22123365	RP11-412E20	Y	8	1	top	WIBR	AC090148.3	138817	RP11
21686931	RP11-429M12	Y	8	3	fin	WIBR	AC090149.6	159476	RP11
22657594	RP11-521M14	Y	8	3	fin	WIBR	AC090150.9	210629	RP11
18425295	RP11-550I15	Y	8	3	fin	WIBR	AC090151.10	166079	RP11
19852130	RP11-554M1	Y	8	3	fin	WIBR	AC090152.4	118755	RP11
12957782	RP11-555B1	Y	8	0	zer	WIBR	AC090153.1	68497	RP11
23462906	RP11-705C3	Y	8	3	fin	WIBR	AC090154.19	144615	RP11
25141106	RP11-738G5	Y	8	3	fin	WIBR	AC090155.10	192053	RP11
26190574	RP11-202M19	Y	11	3	fin	WIBR	AC090156.10	45120	RP11
13431020	RP11-223K12	Y	11	0	zer	WIBR	AC090157.2	65259	RP11
